Order_Number,CustomerKey,ProductKey,StoreKey,DateKey,Total_Amount,Quantity
433006,2060646,1571,45,253146,113.98,2
433007,475071,123,19,253146,559.98,2
434000,2060125,343,66,253164,5495.00,5
434001,1492176,335,0,253164,869.00,1
434002,1560123,1012,45,253164,792.00,4
434004,2076403,1381,50,253164,68.97,3
434005,1544497,39,48,253164,2094.61,7
434006,2070455,144,57,253164,599.98,2
434007,918800,47,38,253164,299.90,2
434008,926874,1106,42,253164,1932.00,6
434009,1133404,452,41,253164,219.95,1
434010,963780,149,0,253164,4739.88,4
435000,1970893,265,45,253186,1080.00,3
435001,354096,1212,9,253186,1260.00,7
435002,1640635,976,63,253186,376.00,2
435003,1324742,1006,0,253186,580.00,2
435004,1056183,1042,42,253186,198.00,1
435005,1713539,222,0,253186,1138.00,2
435007,1937404,1599,55,253186,57.88,1
435008,1916734,1629,51,253186,79.92,8
435009,892225,1454,33,253186,796.00,4
435010,1818370,938,54,253186,495.00,5
435011,1055671,191,38,253186,66.00,1
436000,800388,150,32,253211,1184.97,1
436001,1197294,140,36,253211,499.99,1
436002,1668458,1228,48,253211,4860.00,3
436003,1802052,967,64,253211,565.50,3
436004,783691,1907,29,253211,839.97,3
436006,875163,95,34,253211,269.60,4
436007,1966972,244,59,253211,429.00,1
437000,459273,1294,19,253239,1190.00,2
437001,1150993,1586,37,253239,12.66,1
437002,920138,119,0,253239,119.99,1
437003,1722271,421,48,253239,469.00,1
437005,254407,440,8,253239,1539.65,7
437007,957843,146,38,253239,2899.99,1
437008,1062944,1181,39,253239,1580.00,1
437009,1756154,109,61,253239,265.98,2
437010,309667,1620,10,253239,304.95,5
437011,1013844,111,39,253239,249.99,1
437012,1363472,108,66,253239,132.99,1
439000,1822172,789,47,253278,269.10,9
439001,290812,457,10,253278,219.95,1
439002,1427596,161,61,253278,3184.40,2
440000,660940,1138,12,253288,783.80,2
440001,920213,96,39,253288,337.00,5
440002,1625297,1782,43,253288,86.00,2
441001,398577,1718,9,253292,70.13,1
441002,1317634,1571,64,253292,398.93,7
442000,1003048,444,0,253296,4595.00,5
479000,948795,1355,39,253297,32.99,1
481000,218961,452,9,253298,439.90,2
482000,774165,71,28,253302,191.80,4
482001,1073027,245,37,253302,978.00,2
482002,1857129,431,44,253302,2583.00,7
482003,959017,531,39,253302,3395.00,5
483000,1932334,766,63,253311,39.80,2
483001,293556,513,8,253311,198.00,2
483002,990399,62,38,253311,543.00,3
483003,541442,55,24,253311,592.00,2
483004,44728,158,5,253311,9899.91,9
483005,512312,2,22,253311,38.97,3
483006,2011787,77,48,253311,37.95,1
484000,1304026,433,65,253332,2907.00,3
484001,1883710,1472,44,253332,717.00,3
484002,1891647,184,0,253332,891.00,9
484004,971117,1621,38,253332,51.96,4
484005,485922,96,24,253332,539.20,8
484006,261199,53,9,253332,2072.00,7
484007,1829841,528,65,253332,6552.00,8
484008,1430718,119,0,253332,119.99,1
485001,97228,992,4,253350,580.00,2
485002,1304549,101,44,253350,120.00,1
485003,1132400,1295,41,253350,4760.00,8
485004,105647,70,2,253350,335.65,7
485005,976299,159,37,253350,5499.95,5
485006,1899970,304,61,253350,699.00,1
486000,1349711,143,0,253368,299.99,1
486001,1539575,1077,0,253368,5680.00,10
486002,545764,52,19,253368,799.80,4
486003,1488083,58,45,253368,468.00,3
486004,26642,114,4,253368,1749.93,7
486005,663278,130,13,253368,1000.00,5
486007,1245616,462,45,253368,869.00,1
486008,789600,1590,29,253368,22.89,1
486009,734689,959,28,253368,200.00,1
486010,2037292,1924,0,253368,1199.96,4
486011,1557251,991,66,253368,536.00,2
486012,128179,419,6,253368,369.00,1
486013,328350,1636,8,253368,37.98,3
486014,939181,106,42,253368,398.97,3
488000,1101670,1925,38,253403,1959.93,7
488001,1702221,48,43,253403,149.95,1
488002,1150424,1897,38,253403,22399.93,7
488003,714472,406,30,253403,2680.65,7
488004,943859,448,39,253403,809.70,3
489000,1134255,105,40,253416,115.00,1
489001,1925694,442,56,253416,1889.30,7
489002,1424915,438,48,253416,8271.00,9
489003,743399,427,29,253416,3283.00,7
489004,980041,95,37,253416,67.40,1
489006,796439,1619,30,253416,59.99,1
489007,628320,851,12,253416,1616.30,7
490000,467742,89,23,253439,149.99,1
490001,1011206,245,42,253439,489.00,1
490002,1210288,440,54,253439,879.80,4
490003,1749144,434,44,253439,599.00,1
490004,1330142,319,50,253439,1738.00,2
490005,1961969,379,47,253439,978.00,3
490006,893598,1466,32,253439,1740.00,6
490007,190882,97,6,253439,67.40,1
490008,573465,1596,20,253439,88.62,7
490009,121958,1585,0,253439,91.56,4
490010,1546540,1041,57,253439,1848.00,8
491000,1349131,50,65,253464,999.75,5
491001,1380361,1291,64,253464,366.55,1
491002,1424915,224,56,253464,599.00,1
491003,1888089,86,0,253464,199.98,2
491004,1826459,1854,43,253464,5456.70,3
491005,1089890,102,39,253464,115.00,1
491006,1358803,2358,66,253464,2399.94,6
491008,1275055,599,63,253464,4590.00,2
491009,261199,2053,8,253464,99.99,1
491010,1840147,148,66,253464,2899.99,1
491011,1633967,1062,57,253464,2184.00,7
492000,504968,374,20,253495,2598.00,2
492001,1480378,1310,59,253495,112.00,4
492005,1634778,1621,55,253495,12.99,1
492006,1637399,1595,63,253495,45.78,2
492007,1353862,1098,44,253495,686.00,2
493000,1482831,101,57,253504,120.00,1
493001,453993,1,0,253504,12.99,1
493003,1267986,1176,55,253504,5000.00,5
493004,1524676,1338,64,253504,164.95,5
493005,1995697,160,61,253504,2199.98,2
493007,1268392,1790,66,253504,129.00,3
493008,1809447,119,43,253504,239.98,2
493009,1240319,86,56,253504,999.90,10
493010,1141652,141,40,253504,599.98,2
493011,310622,1127,8,253504,1312.00,4
493012,1407493,125,61,253504,286.80,2
493013,2096435,113,57,253504,749.97,3
493014,1110868,284,36,253504,489.00,1
495000,999342,106,39,253536,132.99,1
495001,1245575,60,51,253536,780.00,5
495002,1029757,1593,42,253536,13.89,1
495003,1788365,87,55,253536,299.97,3
495005,1341101,105,51,253536,345.00,3
496001,429294,132,19,253551,200.00,1
496002,1112155,2173,41,253551,978.00,6
496003,200903,118,8,253551,169.99,1
496004,1981868,1514,43,253551,624.00,3
496005,661295,471,18,253551,198.00,2
496006,1875792,731,57,253551,129.00,1
496007,161962,1717,6,253551,561.04,8
497000,1019297,1061,42,253559,2940.00,5
497001,223081,521,9,253559,518.00,2
497002,453872,2090,27,253559,11800.00,8
497003,1790139,1450,61,253559,1232.00,4
497004,1191344,4,41,253559,43.14,2
497005,907585,1242,40,253559,838.00,1
497006,1023381,434,40,253559,3594.00,6
497007,735816,69,29,253559,77.07,3
497008,1645532,124,0,253559,1679.94,6
497009,215878,80,0,253559,81.10,2
497010,746112,439,29,253559,1677.00,3
498000,1306013,221,65,253583,1198.00,2
498002,1931525,1612,0,253583,1439.92,8
498004,1216890,278,64,253583,1080.00,3
498005,5962,116,6,253583,679.96,4
498006,1592800,467,59,253583,695.00,5
498007,1002331,1532,42,253583,1960.00,7
498008,285999,47,0,253583,149.95,1
498009,1899495,177,57,253583,113.80,2
498010,1896531,180,0,253583,483.00,7
498011,761955,1637,0,253583,17.99,1
499000,469225,75,23,253606,37.95,1
499001,1221358,130,63,253606,1000.00,5
499002,1209835,434,61,253606,2995.00,5
499003,1548942,1014,54,253606,387.00,3
499005,340339,46,9,253606,149.95,1
499006,71625,962,5,253606,564.00,3
499007,93314,72,4,253606,95.90,2
500000,1946796,37,59,253627,299.23,1
500001,1971018,328,48,253627,259.00,1
500003,294210,90,10,253627,149.99,1
500004,1437052,77,45,253627,227.70,6
500005,228850,2146,10,253627,11550.00,7
500006,975403,1088,36,253627,673.00,1
500007,2018421,158,0,253627,3299.97,3
500008,744791,1622,30,253627,438.00,2
500009,1351590,176,0,253627,1015.20,8
500010,972627,452,41,253627,219.95,1
500011,1112089,1587,39,253627,17.99,1
500012,53920,1596,0,253627,37.98,3
500013,1334271,263,54,253627,529.00,1
500014,2022412,180,63,253627,69.00,1
502000,1929743,57,55,253660,156.00,1
502001,1494306,1545,59,253660,804.00,3
502002,1305082,285,55,253660,329.00,1
502003,686625,1041,16,253660,693.00,3
502005,1688698,1148,56,253660,2532.00,6
503000,2057574,2001,51,253673,2663.76,4
503002,1517504,791,48,253673,29.90,1
503003,1855347,1624,0,253673,219.00,1
503005,1659112,184,43,253673,198.00,2
503006,1104304,450,42,253673,9190.00,10
503007,1617106,1555,55,253673,1104.00,3
504000,1642890,785,56,253684,38.00,4
504002,1507926,1636,59,253684,88.62,7
504003,518368,147,24,253684,17399.94,6
504004,1356871,1450,50,253684,616.00,2
504005,431461,74,24,253684,75.90,2
504006,1591884,151,63,253684,8294.79,7
504008,1025021,110,40,253684,930.93,7
505001,636035,2442,13,253706,29.97,3
505002,1350819,295,43,253706,558.00,2
505003,1771430,1526,48,253706,238.00,1
505004,1924461,994,54,253706,553.50,3
505005,1258398,436,55,253706,738.00,2
505006,1397271,687,53,253706,836.00,4
505007,1590619,165,50,253706,5344.57,7
505008,188712,3,5,253706,14.52,1
505009,58066,1732,5,253706,144.90,2
505010,1606420,1187,61,253706,4250.00,5
505011,410506,1416,24,253706,924.00,3
506000,1750248,75,0,253726,37.95,1
506001,227898,1700,9,253726,8.88,1
506002,918835,1599,0,253726,347.28,6
506003,1652611,1465,66,253726,796.00,4
506004,1982502,231,63,253726,1138.00,2
506005,997457,403,0,253726,3495.00,5
506006,1566037,2133,54,253726,129.90,1
506007,1790366,2457,0,253726,59.97,3
507000,125236,2115,5,253740,877.50,1
507001,286857,100,0,253740,120.00,1
507002,1724660,710,66,253740,363.00,3
507003,524697,1549,0,253740,1556.00,4
507004,503444,151,20,253740,1184.97,1
507005,375384,2150,10,253740,894.00,6
507006,1414050,81,57,253740,81.10,2
507008,1591113,966,55,253740,184.50,1
507009,2034922,32,43,253740,255.00,1
507010,1511494,1598,61,253740,57.88,1
507011,760031,1586,30,253740,25.32,2
507012,2000872,2502,47,253740,19.98,2
507013,772975,97,29,253740,67.40,1
507014,548183,428,24,253740,969.00,1
509000,1697895,189,0,253770,507.60,4
509001,978236,68,42,253770,154.14,6
509002,2022162,16,63,253770,549.75,5
509003,1025562,1436,36,253770,774.00,3
509004,1670107,787,56,253770,19.00,2
509005,1002933,1313,41,253770,205.00,1
510000,627709,2247,0,253783,339.00,1
510001,1854760,1605,59,253783,1739.94,6
510005,1533381,1170,55,253783,5064.00,8
510006,1693175,622,55,253783,18360.00,8
510007,1090259,420,37,253783,1999.60,4
511000,1860389,1698,53,253789,41.94,6
511001,1911030,1703,55,253789,26.95,5
511002,569079,425,22,253789,2583.00,7
511003,1136696,1599,41,253789,57.88,1
511004,1690335,207,50,253789,3474.00,6
511005,1240904,105,0,253789,1035.00,9
511006,1524756,52,47,253789,199.95,1
511007,509357,46,19,253789,299.90,2
511009,375376,130,8,253789,400.00,2
511010,978570,999,42,253789,1386.00,6
512000,539789,107,0,253812,132.99,1
512001,1594267,1597,64,253812,57.88,1
512002,1525193,2086,50,253812,6142.50,7
512003,957745,286,36,253812,339.00,1
512005,898671,100,33,253812,360.00,3
512006,1493760,1461,56,253812,2464.00,8
512007,1070054,1617,38,253812,115.98,2
512008,2040568,1426,45,253812,1767.00,3
512010,1999383,1619,48,253812,59.99,1
512011,905783,1296,39,253812,225.00,9
513000,601099,102,15,253833,115.00,1
513001,1576532,1176,51,253833,2000.00,2
513002,921171,959,42,253833,400.00,2
513003,423693,61,20,253833,1267.00,7
513004,1546647,1776,65,253833,86.00,2
513005,1096123,111,39,253833,249.99,1
513006,1864541,1630,53,253833,160.23,7
513007,987208,182,37,253833,357.00,3
514000,1926176,1580,59,253846,438.00,2
514001,1559711,1574,66,253846,179.97,3
514002,856525,45,33,253846,232.00,1
514004,1184405,73,40,253846,95.90,2
514005,2076591,1495,44,253846,230.00,1
514006,608957,136,0,253846,699.90,2
514008,1377680,1594,50,253846,9.99,1
514009,1266986,1571,61,253846,398.93,7
514010,1308993,1586,64,253846,37.98,3
514011,1531024,456,0,253846,1677.00,3
514012,2093071,446,57,253846,659.85,3
514013,1052960,507,0,253846,259.00,1
514014,467886,206,27,253846,569.00,1
516000,977967,62,39,253882,362.00,2
516002,1676402,183,63,253882,109.00,1
516003,1854563,1015,65,253882,1400.00,7
516005,339050,1264,8,253882,349.95,5
517001,1109358,1151,39,253891,1230.00,3
517002,1855193,691,54,253891,708.00,3
517003,708076,134,30,253891,1749.75,5
517004,1763268,1797,55,253891,86.00,2
517005,1509730,48,51,253891,149.95,1
517006,1594010,554,61,253891,4995.00,5
517007,1784590,1574,65,253891,119.98,2
518000,1275496,66,0,253904,128.45,5
518001,313127,22,8,253904,402.00,3
518002,126573,31,1,253904,255.00,1
518003,1571957,29,63,253904,510.00,2
518004,549819,1596,22,253904,12.66,1
518005,201299,43,9,253904,464.00,2
518007,1572525,2011,54,253904,999.90,10
518008,1292543,46,0,253904,299.90,2
518009,1456247,114,47,253904,249.99,1
518010,1199531,1362,0,253904,16.99,1
519000,1445735,86,43,253934,99.99,1
519001,1681099,135,61,253934,1049.85,3
519002,924975,1567,42,253934,389.00,1
519003,931801,18,38,253934,879.60,8
519004,496095,154,0,253934,4229.73,9
519005,975472,427,39,253934,2345.00,5
519006,2067371,1119,51,253934,656.00,2
519007,1845277,2115,55,253934,1755.00,2
519009,1986204,107,50,253934,398.97,3
519010,627190,96,18,253934,471.80,7
519011,1401578,185,54,253934,338.00,2
520000,1979728,452,43,253962,1539.65,7
520001,2018421,98,57,253962,240.00,2
520002,598323,21,27,253962,804.00,6
520003,354108,168,10,253962,387.00,3
520004,1742438,496,0,253962,537.00,3
520005,1677457,61,0,253962,543.00,3
520006,820595,1760,34,253962,474.00,5
520007,1135020,1244,40,253962,712.00,4
521001,1074430,298,38,253983,927.00,3
521002,556707,39,0,253983,897.69,3
521003,1129442,1468,39,253983,378.00,2
521004,901932,1796,37,253983,172.00,4
521005,576875,38,0,253983,299.23,1
521006,259651,100,0,253983,1200.00,10
521007,225768,132,9,253983,1400.00,7
521008,743399,2071,28,253983,799.92,8
521011,435655,379,19,253983,652.00,2
521012,445298,85,24,253983,199.98,2
521013,659827,181,16,253983,258.00,2
523000,411768,132,27,254012,400.00,2
523001,1067702,2245,36,254012,59.98,2
523002,715102,291,28,254012,720.00,2
523003,2038334,1223,48,254012,920.00,2
523004,498582,437,23,254012,499.90,1
523005,1227963,1466,0,254012,580.00,2
524000,1718597,1311,0,254029,224.00,8
524001,1404845,77,61,254029,265.65,7
524002,1928617,110,50,254029,797.94,6
524003,1615716,141,63,254029,299.99,1
524004,1528439,1657,57,254029,719.96,4
524005,1032990,182,39,254029,833.00,7
524006,1542311,1439,54,254029,602.00,2
524007,1892320,1772,53,254029,68.00,2
525000,1566368,586,57,254047,218.00,2
525001,339448,65,9,254047,362.00,2
525002,1668458,126,64,254047,143.40,1
525004,1801831,358,48,254047,326.00,1
525006,1596264,389,44,254047,2396.00,4
525007,206407,470,8,254047,903.00,7
525008,388230,170,8,254047,109.00,1
525010,991227,953,39,254047,188.50,1
526000,1866388,145,61,254059,2899.99,1
526001,511497,581,27,254059,2295.00,5
526002,1172620,421,37,254059,1407.00,3
526003,1132370,2106,42,254059,7020.00,8
526004,875439,1128,0,254059,2508.00,4
526005,1691521,1619,44,254059,179.97,3
526007,1060589,159,38,254059,4399.96,4
526008,351879,384,0,254059,4548.00,6
526009,99988,1737,5,254059,168.00,6
526010,1013122,52,39,254059,199.95,1
526011,793867,166,0,254059,119.00,1
526012,848374,73,0,254059,143.85,3
527001,1719777,173,48,254087,89.90,1
527003,1964759,1706,45,254087,53.28,6
527004,797634,176,28,254087,253.80,2
527005,1466166,454,61,254087,1349.50,5
527006,1167987,2053,42,254087,199.98,2
527007,1915783,1637,56,254087,53.97,3
528000,370811,358,0,254102,978.00,3
528001,1525125,460,45,254102,1499.50,5
528003,1105288,544,42,254102,499.00,1
528004,211214,603,8,254102,687.00,3
528005,746112,73,29,254102,47.95,1
528006,1098687,428,37,254102,969.00,1
528007,1537074,1137,47,254102,1308.60,3
528009,1349131,1053,43,254102,1176.00,2
528011,1324842,71,59,254102,191.80,4
528012,1445735,1621,63,254102,12.99,1
528014,1880923,190,53,254102,170.70,3
528015,1418618,118,45,254102,679.96,4
529000,802265,156,32,254129,469.97,1
530000,1729347,2448,54,254131,89.94,6
530001,1883981,430,65,254131,809.85,3
530002,1045636,112,38,254131,1249.95,5
530003,1917006,1292,65,254131,2199.30,6
530004,1002790,1475,42,254131,690.00,3
530005,1492661,6,64,254131,21.57,1
530006,999709,70,36,254131,191.80,4
531000,634317,426,18,254144,1499.70,3
531001,1409991,66,63,254144,154.14,6
531002,1365045,443,54,254144,349.00,1
531003,1383884,90,0,254144,1499.90,10
531004,18493,1369,0,254144,350.48,8
531006,35257,775,1,254144,34.50,3
531007,817271,60,0,254144,156.00,1
531008,21575,244,0,254144,429.00,1
532000,1762396,404,65,254162,2598.00,2
532001,1804844,1553,56,254162,268.00,1
532002,1718240,2036,54,254162,664.93,7
532003,663849,1288,16,254162,155.98,2
532004,924965,2156,40,254162,149.00,1
532005,1704194,442,45,254162,539.80,2
532007,730054,84,28,254162,499.95,5
532009,1887326,104,59,254162,805.00,7
532010,1151103,108,39,254162,398.97,3
532011,275615,1197,9,254162,1296.00,3
533000,74581,731,6,254180,774.00,6
533001,398751,1135,9,254180,656.00,2
533003,1981004,1144,57,254180,600.00,1
533004,39246,1238,0,254180,504.00,3
533005,1392223,179,51,254180,357.00,3
533006,1275061,641,45,254180,502.00,2
533007,995286,408,38,254180,1516.00,2
533008,1019996,1594,41,254180,9.99,1
533009,88785,2087,4,254180,1582.00,2
533010,1483567,56,0,254180,296.00,1
533011,837383,1594,31,254180,9.99,1
533012,303782,293,10,254180,3493.00,7
534000,1982336,95,59,254207,134.80,2
534001,207855,26,10,254207,999.50,5
534002,856365,451,31,254207,1677.00,3
534003,1680728,834,0,254207,68.70,3
534004,284243,1173,9,254207,2160.00,5
534006,331280,307,9,254207,1107.00,3
534007,278255,427,10,254207,3283.00,7
534008,1736139,96,51,254207,134.80,2
535000,1781366,51,53,254225,199.95,1
535001,469741,119,23,254225,359.97,3
535002,863819,1640,32,254225,22.89,1
535003,1843033,127,59,254225,143.40,1
535004,737216,1483,29,254225,538.00,2
535005,960742,2088,39,254225,508.00,1
535006,1139101,117,0,254225,679.96,4
535007,1463715,434,0,254225,1198.00,2
535008,435655,79,27,254225,81.10,2
535009,1053100,431,36,254225,369.00,1
535010,916074,62,36,254225,905.00,5
535011,1538701,1462,66,254225,536.00,2
535012,1909198,68,61,254225,51.38,2
535013,2032613,71,0,254225,47.95,1
535014,1174777,154,39,254225,1409.91,3
536000,1388765,134,55,254265,349.95,1
537000,1407578,269,0,254266,818.00,2
537001,1042883,65,41,254266,362.00,2
537002,1105074,1539,37,254266,310.00,1
537003,1970893,1594,61,254266,99.90,10
537004,1240530,207,0,254266,4053.00,7
537005,2098212,1059,48,254266,1690.00,5
538000,1359483,1782,54,254285,43.00,1
538001,1702638,159,44,254285,1099.99,1
538003,1647241,1390,51,254285,38.99,1
538004,1587485,85,48,254285,499.95,5
538006,1683222,262,56,254285,398.00,2
538008,1794796,989,64,254285,660.00,4
539000,1610098,51,57,254301,199.95,1
539001,1668372,1727,51,254301,168.00,3
539002,1288708,123,64,254301,1119.96,4
539003,983558,1326,40,254301,85.98,2
539004,1511494,1641,55,254301,37.98,3
539006,1952663,1673,0,254301,38.50,7
539007,1328691,1613,54,254301,439.96,4
539008,469741,445,20,254301,559.00,1
539009,50075,1642,6,254301,57.88,1
539010,501029,114,24,254301,749.97,3
540000,385392,1627,9,254321,35.98,2
540001,1730479,931,64,254321,55.00,1
540002,1834516,1658,51,254321,219.98,2
540003,777143,110,30,254321,398.97,3
540005,633328,437,18,254321,999.80,2
540006,896276,671,0,254321,477.00,3
540009,2073381,73,48,254321,47.95,1
540010,1143203,1201,42,254321,999.00,1
540011,2015674,419,65,254321,1107.00,3
540012,1146045,60,38,254321,156.00,1
541000,547514,1436,22,254347,258.00,1
541001,1641246,1585,65,254347,137.34,6
541002,2071299,331,55,254347,1393.00,7
541003,1843882,443,57,254347,1396.00,4
541004,275140,1637,10,254347,17.99,1
541006,1252582,56,45,254347,296.00,1
541007,239647,1589,9,254347,9.99,1
541008,291843,1411,10,254347,268.00,1
542000,1253732,804,0,254360,68.70,3
542002,1224732,1819,47,254360,64.00,2
542003,2079584,1039,51,254360,196.90,1
